seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
3,64,2,1000000,200,100,0.95,LR,LR,8400,0.04,0.155
3,64,2,1000000,200,100,0.95,LR,LR,8600,0.04,0.495
3,64,2,1000000,200,100,0.95,LR,LR,8800,0.04,0.095
3,64,2,1000000,200,100,0.95,LR,LR,9000,0.18,0.325
3,64,2,1000000,200,100,0.95,LR,LR,9200,0.135,0.19
3,64,2,1000000,200,100,0.95,LR,LR,9400,0.0,0.095
3,64,2,1000000,200,100,0.95,LR,LR,9600,0.085,0.24
3,64,2,1000000,200,100,0.95,LR,LR,9800,0.12,0.155
3,64,2,1000000,200,100,0.95,LR,LR,10000,0.11,0.26
3,64,2,1000000,200,100,0.95,LR,LR,10200,0.0,0.22
3,64,2,1000000,200,100,0.95,LR,LR,10400,0.0,0.01
3,64,2,1000000,200,100,0.95,LR,LR,10600,0.065,0.13
3,64,2,1000000,200,100,0.95,LR,LR,10800,0.03,0.095
3,64,2,1000000,200,100,0.95,LR,LR,11000,0.005,0.015
3,64,2,1000000,200,100,0.95,LR,LR,11200,0.245,0.335
3,64,2,1000000,200,100,0.95,LR,LR,11400,0.025,0.105
3,64,2,1000000,200,100,0.95,LR,LR,11600,0.005,0.005
3,64,2,1000000,200,100,0.95,LR,LR,11800,0.085,0.165
3,64,2,1000000,200,100,0.95,LR,LR,12000,0.01,0.195
3,64,2,1000000,200,100,0.95,LR,LR,12200,0.005,0.08
3,64,2,1000000,200,100,0.95,LR,LR,12400,0.05,0.535
3,64,2,1000000,200,100,0.95,LR,LR,12600,0.07,0.245
3,64,2,1000000,200,100,0.95,LR,LR,12800,0.115,0.195
3,64,2,1000000,200,100,0.95,LR,LR,13000,0.3,0.355
3,64,2,1000000,200,100,0.95,LR,LR,13200,0.03,0.275
3,64,2,1000000,200,100,0.95,LR,LR,13400,0.09,0.415
3,64,2,1000000,200,100,0.95,LR,LR,13600,0.04,0.175
3,64,2,1000000,200,100,0.95,LR,LR,13800,0.12,0.21
3,64,2,1000000,200,100,0.95,LR,LR,14000,0.145,0.4
3,64,2,1000000,200,100,0.95,LR,LR,14200,0.215,0.465
3,64,2,1000000,200,100,0.95,LR,LR,14400,0.3,0.36
3,64,2,1000000,200,100,0.95,LR,LR,14600,0.025,0.035
3,64,2,1000000,200,100,0.95,LR,LR,14800,0.0,0.0
3,64,2,1000000,200,100,0.95,LR,LR,15000,0.005,0.165
3,64,2,1000000,200,100,0.95,LR,LR,15200,0.0,0.02
3,64,2,1000000,200,100,0.95,LR,LR,15400,0.0,0.445
3,64,2,1000000,200,100,0.95,LR,LR,15600,0.175,0.73
3,64,2,1000000,200,100,0.95,LR,LR,15800,0.135,0.21
3,64,2,1000000,200,100,0.95,LR,LR,16000,0.015,0.075
3,64,2,1000000,200,100,0.95,LR,LR,16200,0.025,0.13
3,64,2,1000000,200,100,0.95,LR,LR,16400,0.11,0.64
3,64,2,1000000,200,100,0.95,LR,LR,16600,0.08,0.545
3,64,2,1000000,200,100,0.95,LR,LR,16800,0.19,0.4
3,64,2,1000000,200,100,0.95,LR,LR,17000,0.015,0.095
